"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT495031","hsa","hsa","hsa-miR-18a-3p","FAM179A","0","0","0","0","1","0","0","1","2","4"
"MIRT496365","hsa","hsa","hsa-miR-18a-3p","STK40","0","0","0","0","1","0","0","1","2","2"
"MIRT497692","hsa","hsa","hsa-miR-18a-3p","SMAD3","0","0","0","0","1","0","0","1","2","2"
"MIRT502992","hsa","hsa","hsa-miR-18a-3p","CCDC71L","0","0","0","0","1","0","0","1","2","8"
"MIRT504263","hsa","hsa","hsa-miR-18a-3p","C1orf147","0","0","0","0","1","0","0","1","2","4"
"MIRT512457","hsa","hsa","hsa-miR-18a-3p","POLR3G","0","0","0","0","1","0","0","1","2","2"
"MIRT515910","hsa","hsa","hsa-miR-18a-3p","MFAP2","0","0","0","0","1","0","0","1","2","4"
"MIRT526291","hsa","hsa","hsa-miR-18a-3p","KY","0","0","0","0","1","0","0","1","2","2"
"MIRT526923","hsa","hsa","hsa-miR-18a-3p","IRGQ","0","0","0","0","1","0","0","1","2","6"
"MIRT530776","hsa","hsa","hsa-miR-18a-3p","GPD1","0","0","0","0","1","0","0","1","2","2"
"MIRT535080","hsa","hsa","hsa-miR-18a-3p","POU2F1","0","0","0","0","1","0","0","1","2","2"
"MIRT552722","hsa","hsa","hsa-miR-18a-3p","YTHDC1","0","0","0","0","1","0","0","1","2","2"
"MIRT572308","hsa","hsa","hsa-miR-18a-3p","LSM4","0","0","0","0","1","0","0","1","2","2"
"MIRT574758","hsa","hsa","hsa-miR-18a-3p","GHITM","0","0","0","0","1","0","0","1","2","2"
"MIRT612592","hsa","hsa","hsa-miR-18a-3p","RANGAP1","0","0","0","0","1","0","0","1","2","2"
"MIRT614015","hsa","hsa","hsa-miR-18a-3p","PIGM","0","0","0","0","1","0","0","1","2","2"
"MIRT614239","hsa","hsa","hsa-miR-18a-3p","WDR53","0","0","0","0","1","0","0","1","2","4"
"MIRT616141","hsa","hsa","hsa-miR-18a-3p","HS3ST1","0","0","0","0","1","0","0","1","2","2"
"MIRT623226","hsa","hsa","hsa-miR-18a-3p","MON1B","0","0","0","0","1","0","0","1","2","2"
"MIRT623284","hsa","hsa","hsa-miR-18a-3p","MDGA1","0","0","0","0","1","0","0","1","2","4"
"MIRT627102","hsa","hsa","hsa-miR-18a-3p","PDRG1","0","0","0","0","1","0","0","1","2","2"
"MIRT629338","hsa","hsa","hsa-miR-18a-3p","MLXIPL","0","0","0","0","1","0","0","1","2","2"
"MIRT629655","hsa","hsa","hsa-miR-18a-3p","NDUFV3","0","0","0","0","1","0","0","1","2","2"
"MIRT631855","hsa","hsa","hsa-miR-18a-3p","PIGG","0","0","0","0","1","0","0","1","2","2"
"MIRT633182","hsa","hsa","hsa-miR-18a-3p","AAK1","0","0","0","0","1","0","0","1","2","2"
"MIRT634288","hsa","hsa","hsa-miR-18a-3p","SUGT1","0","0","0","0","1","0","0","1","2","2"
"MIRT634403","hsa","hsa","hsa-miR-18a-3p","PLEKHA6","0","0","0","0","1","0","0","1","2","2"
"MIRT634933","hsa","hsa","hsa-miR-18a-3p","GTF2H2C","0","0","0","0","1","0","0","1","2","4"
"MIRT637361","hsa","hsa","hsa-miR-18a-3p","SPN","0","0","0","0","1","0","0","1","2","2"
"MIRT638250","hsa","hsa","hsa-miR-18a-3p","SLC16A9","0","0","0","0","1","0","0","1","2","2"
"MIRT638737","hsa","hsa","hsa-miR-18a-3p","FAXC","0","0","0","0","1","0","0","1","2","2"
"MIRT639768","hsa","hsa","hsa-miR-18a-3p","GPR45","0","0","0","0","1","0","0","1","2","2"
"MIRT645792","hsa","hsa","hsa-miR-18a-3p","PLCE1","0","0","0","0","1","0","0","1","2","2"
"MIRT645877","hsa","hsa","hsa-miR-18a-3p","ZNF275","0","0","0","0","1","0","0","1","2","2"
"MIRT649208","hsa","hsa","hsa-miR-18a-3p","KIAA1715","0","0","0","0","1","0","0","1","2","2"
"MIRT657265","hsa","hsa","hsa-miR-18a-3p","HSPA4L","0","0","0","0","1","0","0","1","2","2"
"MIRT657389","hsa","hsa","hsa-miR-18a-3p","HM13","0","0","0","0","1","0","0","1","2","2"
"MIRT658323","hsa","hsa","hsa-miR-18a-3p","FAM83F","0","0","0","0","1","0","0","1","2","2"
"MIRT659279","hsa","hsa","hsa-miR-18a-3p","CTIF","0","0","0","0","1","0","0","1","2","2"
"MIRT661057","hsa","hsa","hsa-miR-18a-3p","RPL18A","0","0","0","0","1","0","0","1","2","2"
"MIRT663609","hsa","hsa","hsa-miR-18a-3p","SEC23B","0","0","0","0","1","0","0","1","2","2"
"MIRT664522","hsa","hsa","hsa-miR-18a-3p","PRX","0","0","0","0","1","0","0","1","2","2"
"MIRT665114","hsa","hsa","hsa-miR-18a-3p","DNASE2","0","0","0","0","1","0","0","1","2","2"
"MIRT668039","hsa","hsa","hsa-miR-18a-3p","GTPBP10","0","0","0","0","1","0","0","1","2","2"
"MIRT671808","hsa","hsa","hsa-miR-18a-3p","WISP3","0","0","0","0","1","0","0","1","2","2"
"MIRT673109","hsa","hsa","hsa-miR-18a-3p","MFSD2A","0","0","0","0","1","0","0","1","2","2"
"MIRT674851","hsa","hsa","hsa-miR-18a-3p","GINM1","0","0","0","0","1","0","0","1","2","2"
"MIRT676814","hsa","hsa","hsa-miR-18a-3p","AGMAT","0","0","0","0","1","0","0","1","2","2"
"MIRT677647","hsa","hsa","hsa-miR-18a-3p","HAUS2","0","0","0","0","1","0","0","1","2","2"
"MIRT678721","hsa","hsa","hsa-miR-18a-3p","SRCAP","0","0","0","0","1","0","0","1","2","2"
"MIRT679258","hsa","hsa","hsa-miR-18a-3p","LRRD1","0","0","0","0","1","0","0","1","2","2"
"MIRT679334","hsa","hsa","hsa-miR-18a-3p","ISG20L2","0","0","0","0","1","0","0","1","2","2"
"MIRT684775","hsa","hsa","hsa-miR-18a-3p","MYO1F","0","0","0","0","1","0","0","1","2","2"
"MIRT685510","hsa","hsa","hsa-miR-18a-3p","MSH3","0","0","0","0","1","0","0","1","2","2"
"MIRT685539","hsa","hsa","hsa-miR-18a-3p","PI4K2B","0","0","0","0","1","0","0","1","2","2"
"MIRT686275","hsa","hsa","hsa-miR-18a-3p","WWC1","0","0","0","0","1","0","0","1","2","2"
"MIRT688387","hsa","hsa","hsa-miR-18a-3p","ENAH","0","0","0","0","1","0","0","1","2","2"
"MIRT688702","hsa","hsa","hsa-miR-18a-3p","CPS1","0","0","0","0","1","0","0","1","2","2"
"MIRT690066","hsa","hsa","hsa-miR-18a-3p","MBD1","0","0","0","0","1","0","0","1","2","2"
"MIRT691320","hsa","hsa","hsa-miR-18a-3p","KIAA1841","0","0","0","0","1","0","0","1","2","2"
"MIRT691416","hsa","hsa","hsa-miR-18a-3p","DNA2","0","0","0","0","1","0","0","1","2","2"
"MIRT693600","hsa","hsa","hsa-miR-18a-3p","SLC39A1","0","0","0","0","1","0","0","1","2","2"
"MIRT693760","hsa","hsa","hsa-miR-18a-3p","ZNF383","0","0","0","0","1","0","0","1","2","2"
"MIRT694088","hsa","hsa","hsa-miR-18a-3p","KIAA0930","0","0","0","0","1","0","0","1","2","2"
"MIRT695020","hsa","hsa","hsa-miR-18a-3p","MRPS21","0","0","0","0","1","0","0","1","2","2"
"MIRT695969","hsa","hsa","hsa-miR-18a-3p","EIF2B2","0","0","0","0","1","0","0","1","2","2"
"MIRT698894","hsa","hsa","hsa-miR-18a-3p","SPTBN2","0","0","0","0","1","0","0","1","2","2"
"MIRT698920","hsa","hsa","hsa-miR-18a-3p","SPEM1","0","0","0","0","1","0","0","1","2","2"
"MIRT700503","hsa","hsa","hsa-miR-18a-3p","PTPN4","0","0","0","0","1","0","0","1","2","2"
"MIRT701820","hsa","hsa","hsa-miR-18a-3p","MRPL37","0","0","0","0","1","0","0","1","2","2"
"MIRT706342","hsa","hsa","hsa-miR-18a-3p","STAC2","0","0","0","0","1","0","0","1","2","2"
"MIRT708323","hsa","hsa","hsa-miR-18a-3p","NT5C","0","0","0","0","1","0","0","1","2","2"
"MIRT708935","hsa","hsa","hsa-miR-18a-3p","CRY2","0","0","0","0","1","0","0","1","2","2"
"MIRT708995","hsa","hsa","hsa-miR-18a-3p","CABP4","0","0","0","0","1","0","0","1","2","2"
"MIRT709746","hsa","hsa","hsa-miR-18a-3p","UBD","0","0","0","0","1","0","0","1","2","2"
"MIRT710270","hsa","hsa","hsa-miR-18a-3p","FAM107A","0","0","0","0","1","0","0","1","2","2"
"MIRT711961","hsa","hsa","hsa-miR-18a-3p","CYP27B1","0","0","0","0","1","0","0","1","2","2"
"MIRT712577","hsa","hsa","hsa-miR-18a-3p","ATP2B4","0","0","0","0","1","0","0","1","2","2"
"MIRT712646","hsa","hsa","hsa-miR-18a-3p","TXNL4A","0","0","0","0","1","0","0","1","2","2"
"MIRT712898","hsa","hsa","hsa-miR-18a-3p","TGFA","0","0","0","0","1","0","0","1","2","2"
"MIRT714836","hsa","hsa","hsa-miR-18a-3p","SCAMP2","0","0","0","0","1","0","0","1","2","2"
"MIRT715508","hsa","hsa","hsa-miR-18a-3p","MAPKBP1","0","0","0","0","1","0","0","1","2","2"
"MIRT716736","hsa","hsa","hsa-miR-18a-3p","APOL6","0","0","0","0","1","0","0","1","2","2"
"MIRT717992","hsa","hsa","hsa-miR-18a-3p","C9orf171","0","0","0","0","1","0","0","1","2","2"
"MIRT719498","hsa","hsa","hsa-miR-18a-3p","SEC24B","0","0","0","0","1","0","0","1","2","2"
"MIRT720677","hsa","hsa","hsa-miR-18a-3p","SLC39A13","0","0","0","0","1","0","0","1","2","2"
"MIRT722441","hsa","hsa","hsa-miR-18a-3p","ZBTB7B","0","0","0","0","1","0","0","1","2","2"
"MIRT723561","hsa","hsa","hsa-miR-18a-3p","KLHL11","0","0","0","0","1","0","0","1","2","2"
"MIRT723674","hsa","hsa","hsa-miR-18a-3p","CTC1","0","0","0","0","1","0","0","1","2","2"
"MIRT723773","hsa","hsa","hsa-miR-18a-3p","ROBO4","0","0","0","0","1","0","0","1","2","2"
"MIRT723813","hsa","hsa","hsa-miR-18a-3p","OR1L8","0","0","0","0","1","0","0","1","2","2"
"MIRT725620","hsa","hsa","hsa-miR-18a-3p","CAMKV","0","0","0","0","1","0","0","1","2","2"
"MIRT731983","hsa","hsa","hsa-miR-18a-3p","CBX7","1","1","0","0","0","0","0","0","2","1"
"MIRT734092","hsa","hsa","hsa-miR-18a-3p","MMP3","1","1","1","0","0","0","0","0","3","0"
"MIRT736370","hsa","hsa","hsa-miR-18a-3p","CDKN2D","0","0","1","0","0","0","0","0","1","0"
"MIRT737300","hsa","hsa","hsa-miR-18a-3p","SPRY3","1","1","1","0","0","0","0","0","3","0"
"MIRT737344","hsa","hsa","hsa-miR-18a-3p","HIF1A","0","1","1","1","0","0","0","0","3","0"
"MIRT754463","hsa","hsa","hsa-miR-18a-3p","TRP-AGG2-4","0","0","0","0","0","0","0","1","1","1"
