"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT485652","hsa","hsa","hsa-miR-19b-3p","DICER1","0","0","0","0","1","0","0","1","2","4"
"MIRT485807","hsa","hsa","hsa-miR-19b-3p","ARPP19","0","0","0","0","1","0","0","1","2","3"
"MIRT491941","hsa","hsa","hsa-miR-19b-3p","WDR45B","0","0","0","0","1","0","0","1","2","8"
"MIRT492242","hsa","hsa","hsa-miR-19b-3p","SLC48A1","0","0","0","0","1","0","0","1","2","2"
"MIRT493099","hsa","hsa","hsa-miR-19b-3p","MMGT1","0","0","0","0","1","0","0","1","2","12"
"MIRT494486","hsa","hsa","hsa-miR-19b-3p","BRWD3","0","0","0","0","1","0","0","1","2","2"
"MIRT495275","hsa","hsa","hsa-miR-19b-3p","NICN1","0","0","0","0","1","0","0","1","2","4"
"MIRT498463","hsa","hsa","hsa-miR-19b-3p","PTBP2","0","0","0","0","1","0","0","1","2","10"
"MIRT500407","hsa","hsa","hsa-miR-19b-3p","ZMAT3","0","0","0","0","1","0","0","1","2","10"
"MIRT500676","hsa","hsa","hsa-miR-19b-3p","TRIM37","0","0","0","0","1","0","0","1","2","2"
"MIRT501661","hsa","hsa","hsa-miR-19b-3p","PHLDA3","0","0","0","0","1","0","0","1","2","2"
"MIRT501793","hsa","hsa","hsa-miR-19b-3p","NRBF2","0","0","0","0","1","0","0","1","2","6"
"MIRT501995","hsa","hsa","hsa-miR-19b-3p","MAPK1","0","0","0","0","1","0","0","1","2","10"
"MIRT503055","hsa","hsa","hsa-miR-19b-3p","CAMSAP2","0","0","0","0","1","0","0","1","2","3"
"MIRT503466","hsa","hsa","hsa-miR-19b-3p","ZNF154","0","0","0","0","1","0","0","1","2","6"
"MIRT503673","hsa","hsa","hsa-miR-19b-3p","SLC46A1","0","0","0","0","1","0","0","1","2","2"
"MIRT505252","hsa","hsa","hsa-miR-19b-3p","UBE2D3","0","0","0","0","1","0","0","1","2","2"
"MIRT505699","hsa","hsa","hsa-miR-19b-3p","SESN3","0","0","0","0","1","0","0","1","2","2"
"MIRT505789","hsa","hsa","hsa-miR-19b-3p","SATB1","0","0","0","0","1","0","0","1","2","4"
"MIRT506350","hsa","hsa","hsa-miR-19b-3p","NUP54","0","0","0","0","1","0","0","1","2","7"
"MIRT506698","hsa","hsa","hsa-miR-19b-3p","LZIC","0","0","0","0","1","0","0","1","2","4"
"MIRT507969","hsa","hsa","hsa-miR-19b-3p","BEND3","0","0","0","0","1","0","0","1","2","7"
"MIRT509027","hsa","hsa","hsa-miR-19b-3p","PALM2-AKAP2","0","0","0","0","1","0","0","1","2","2"
"MIRT509046","hsa","hsa","hsa-miR-19b-3p","AKAP2","0","0","0","0","1","0","0","1","2","2"
"MIRT510564","hsa","hsa","hsa-miR-19b-3p","USP8","0","0","0","0","1","0","0","1","2","4"
"MIRT510855","hsa","hsa","hsa-miR-19b-3p","RAN","0","0","0","0","1","0","0","1","2","9"
"MIRT510949","hsa","hsa","hsa-miR-19b-3p","PPTC7","0","0","0","0","1","0","0","1","2","8"
"MIRT510984","hsa","hsa","hsa-miR-19b-3p","PFN2","0","0","0","0","1","0","0","1","2","6"
"MIRT511154","hsa","hsa","hsa-miR-19b-3p","MRPL17","0","0","0","0","1","0","0","1","2","6"
"MIRT512575","hsa","hsa","hsa-miR-19b-3p","DCC","0","0","0","0","1","0","0","1","2","4"
"MIRT512704","hsa","hsa","hsa-miR-19b-3p","ZNF134","0","0","0","0","1","0","0","1","2","6"
"MIRT513626","hsa","hsa","hsa-miR-19b-3p","VPS37B","0","0","0","0","1","0","0","1","2","3"
"MIRT513719","hsa","hsa","hsa-miR-19b-3p","RBM20","0","0","0","0","1","0","0","1","2","4"
"MIRT513913","hsa","hsa","hsa-miR-19b-3p","GRB10","0","0","0","0","1","0","0","1","2","6"
"MIRT513949","hsa","hsa","hsa-miR-19b-3p","DDX3X","0","0","0","0","1","0","0","1","2","6"
"MIRT521317","hsa","hsa","hsa-miR-19b-3p","RRAGD","0","0","0","0","1","0","0","1","2","4"
"MIRT524509","hsa","hsa","hsa-miR-19b-3p","CEP170","0","0","0","0","1","0","0","1","2","4"
"MIRT529429","hsa","hsa","hsa-miR-19b-3p","MALT1","0","0","0","0","1","0","0","1","2","2"
"MIRT530120","hsa","hsa","hsa-miR-19b-3p","HADHB","0","0","0","0","1","0","0","1","2","2"
"MIRT533712","hsa","hsa","hsa-miR-19b-3p","TMEM64","0","0","0","0","1","0","0","1","2","4"
"MIRT534273","hsa","hsa","hsa-miR-19b-3p","SLC12A7","0","0","0","0","1","0","0","1","2","2"
"MIRT535360","hsa","hsa","hsa-miR-19b-3p","PFN1","0","0","0","0","1","0","0","1","2","2"
"MIRT538083","hsa","hsa","hsa-miR-19b-3p","DGKH","0","0","0","0","1","0","0","1","2","2"
"MIRT538503","hsa","hsa","hsa-miR-19b-3p","CLOCK","1","0","1","0","1","0","0","1","4","3"
"MIRT539381","hsa","hsa","hsa-miR-19b-3p","ADSS","0","0","0","0","1","0","0","1","2","7"
"MIRT541004","hsa","hsa","hsa-miR-19b-3p","ZNF367","0","0","0","0","1","0","0","1","2","4"
"MIRT543096","hsa","hsa","hsa-miR-19b-3p","TNFRSF11A","0","0","0","0","1","0","0","1","2","2"
"MIRT543212","hsa","hsa","hsa-miR-19b-3p","TMEM117","0","0","0","0","1","0","0","1","2","2"
"MIRT543558","hsa","hsa","hsa-miR-19b-3p","RPF2","0","0","0","0","1","0","0","1","2","4"
"MIRT544721","hsa","hsa","hsa-miR-19b-3p","NDRG1","0","0","0","0","1","0","0","1","2","2"
"MIRT544976","hsa","hsa","hsa-miR-19b-3p","MFF","0","0","0","0","1","0","0","1","2","4"
"MIRT546398","hsa","hsa","hsa-miR-19b-3p","STOX2","0","0","0","0","1","0","0","1","2","4"
"MIRT546425","hsa","hsa","hsa-miR-19b-3p","SNX5","0","0","0","0","1","0","0","1","2","2"
"MIRT546778","hsa","hsa","hsa-miR-19b-3p","RLIM","0","0","0","0","1","0","0","1","2","2"
"MIRT546959","hsa","hsa","hsa-miR-19b-3p","SFTPA1","0","0","0","0","1","0","0","1","2","2"
"MIRT547497","hsa","hsa","hsa-miR-19b-3p","MBNL3","0","0","0","0","1","0","0","1","2","4"
"MIRT548084","hsa","hsa","hsa-miR-19b-3p","GIGYF1","0","0","0","0","1","0","0","1","2","3"
"MIRT548104","hsa","hsa","hsa-miR-19b-3p","GFPT1","0","0","0","0","1","0","0","1","2","4"
"MIRT548606","hsa","hsa","hsa-miR-19b-3p","DCUN1D3","0","0","0","0","1","0","0","1","2","2"
"MIRT548735","hsa","hsa","hsa-miR-19b-3p","CREBRF","0","0","0","0","1","0","0","1","2","2"
"MIRT548849","hsa","hsa","hsa-miR-19b-3p","CERCAM","0","0","0","0","1","0","0","1","2","2"
"MIRT548923","hsa","hsa","hsa-miR-19b-3p","CHEK2","0","0","0","0","1","0","0","1","2","4"
"MIRT549039","hsa","hsa","hsa-miR-19b-3p","CASZ1","0","0","0","0","1","0","0","1","2","4"
"MIRT549184","hsa","hsa","hsa-miR-19b-3p","BMP3","0","0","0","0","1","0","0","1","2","2"
"MIRT549356","hsa","hsa","hsa-miR-19b-3p","ARC","0","0","0","0","1","0","0","1","2","2"
"MIRT549465","hsa","hsa","hsa-miR-19b-3p","ACSL4","0","0","0","0","1","0","0","1","2","3"
"MIRT549493","hsa","hsa","hsa-miR-19b-3p","ACBD5","0","0","0","0","1","0","0","1","2","3"
"MIRT550131","hsa","hsa","hsa-miR-19b-3p","ZNF138","0","0","0","0","1","0","0","1","2","2"
"MIRT550204","hsa","hsa","hsa-miR-19b-3p","MAVS","0","0","0","0","1","0","0","1","2","4"
"MIRT550985","hsa","hsa","hsa-miR-19b-3p","RBM38","0","0","0","0","1","0","0","1","2","2"
"MIRT551820","hsa","hsa","hsa-miR-19b-3p","TMEM138","0","0","0","0","1","0","0","1","2","2"
"MIRT552147","hsa","hsa","hsa-miR-19b-3p","DAD1","0","0","0","0","1","0","0","1","2","3"
"MIRT552844","hsa","hsa","hsa-miR-19b-3p","WNK3","0","0","0","0","1","0","0","1","2","2"
"MIRT552876","hsa","hsa","hsa-miR-19b-3p","WASL","0","0","0","0","1","0","0","1","2","4"
"MIRT553208","hsa","hsa","hsa-miR-19b-3p","UBE2A","0","0","0","0","1","0","0","1","2","2"
"MIRT553215","hsa","hsa","hsa-miR-19b-3p","TXLNG","0","0","0","0","1","0","0","1","2","2"
"MIRT554050","hsa","hsa","hsa-miR-19b-3p","SOX6","0","0","0","0","1","0","0","1","2","2"
"MIRT554948","hsa","hsa","hsa-miR-19b-3p","RAP1A","0","0","0","0","1","0","0","1","2","3"
"MIRT555085","hsa","hsa","hsa-miR-19b-3p","PURG","0","0","0","0","1","0","0","1","2","2"
"MIRT555246","hsa","hsa","hsa-miR-19b-3p","PRICKLE2","0","0","0","0","1","0","0","1","2","2"
"MIRT556081","hsa","hsa","hsa-miR-19b-3p","MPRIP","0","0","0","0","1","0","0","1","2","4"
"MIRT556166","hsa","hsa","hsa-miR-19b-3p","MECP2","0","0","0","0","1","0","0","1","2","3"
"MIRT556199","hsa","hsa","hsa-miR-19b-3p","MCC","0","0","0","0","1","0","0","1","2","2"
"MIRT556866","hsa","hsa","hsa-miR-19b-3p","JAZF1","0","0","0","0","1","0","0","1","2","2"
"MIRT557213","hsa","hsa","hsa-miR-19b-3p","HNRNPF","0","0","0","0","1","0","0","1","2","4"
"MIRT557566","hsa","hsa","hsa-miR-19b-3p","GNPTAB","0","0","0","0","1","0","0","1","2","2"
"MIRT557775","hsa","hsa","hsa-miR-19b-3p","FRS2","0","0","0","0","1","0","0","1","2","3"
"MIRT558268","hsa","hsa","hsa-miR-19b-3p","DYNC1LI2","0","0","0","0","1","0","0","1","2","2"
"MIRT558405","hsa","hsa","hsa-miR-19b-3p","DEPDC1","0","0","0","0","1","0","0","1","2","2"
"MIRT558491","hsa","hsa","hsa-miR-19b-3p","DBN1","0","0","0","0","1","0","0","1","2","2"
"MIRT558777","hsa","hsa","hsa-miR-19b-3p","CFL2","0","0","0","0","1","0","0","1","2","2"
"MIRT559412","hsa","hsa","hsa-miR-19b-3p","GDNF","0","0","0","0","1","0","0","1","2","4"
"MIRT559485","hsa","hsa","hsa-miR-19b-3p","ARL8A","0","0","0","0","1","0","0","1","2","3"
"MIRT559689","hsa","hsa","hsa-miR-19b-3p","AGO3","0","0","0","0","1","0","0","1","2","2"
"MIRT560045","hsa","hsa","hsa-miR-19b-3p","ZNF680","0","0","0","0","1","0","0","1","2","2"
"MIRT560640","hsa","hsa","hsa-miR-19b-3p","ZNF107","0","0","0","0","1","0","0","1","2","3"
"MIRT563096","hsa","hsa","hsa-miR-19b-3p","PABPC4L","0","0","0","0","1","0","0","1","2","2"
"MIRT563188","hsa","hsa","hsa-miR-19b-3p","C15orf38-AP3S2","0","0","0","0","1","0","0","1","2","2"
"MIRT564184","hsa","hsa","hsa-miR-19b-3p","CLVS2","0","0","0","0","1","0","0","1","2","2"
"MIRT564536","hsa","hsa","hsa-miR-19b-3p","CCDC80","0","0","0","0","1","0","0","1","2","2"
"MIRT564640","hsa","hsa","hsa-miR-19b-3p","ZNF544","0","0","0","0","1","0","0","1","2","2"
"MIRT564783","hsa","hsa","hsa-miR-19b-3p","ZDHHC7","0","0","0","0","1","0","0","1","2","3"
"MIRT566161","hsa","hsa","hsa-miR-19b-3p","RACGAP1","0","0","0","0","1","0","0","1","2","2"
"MIRT567524","hsa","hsa","hsa-miR-19b-3p","FGFR1OP","0","0","0","0","1","0","0","1","2","2"
"MIRT575746","mmu","mmu","hsa-miR-19b-3p","Zfp618","0","0","0","0","1","0","0","0","1","1"
"MIRT614960","hsa","hsa","hsa-miR-19b-3p","HOMER1","0","0","0","0","1","0","0","1","2","2"
"MIRT620044","hsa","hsa","hsa-miR-19b-3p","ODF4","0","0","0","0","1","0","0","1","2","2"
"MIRT625043","hsa","hsa","hsa-miR-19b-3p","MBD3","0","0","0","0","1","0","0","1","2","2"
"MIRT632671","hsa","hsa","hsa-miR-19b-3p","MTX3","0","0","0","0","1","0","0","1","2","2"
"MIRT644932","hsa","hsa","hsa-miR-19b-3p","PTCD2","0","0","0","0","1","0","0","1","2","2"
"MIRT668495","hsa","hsa","hsa-miR-19b-3p","ETV3","0","0","0","0","1","0","0","1","2","2"
"MIRT675086","hsa","hsa","hsa-miR-19b-3p","C6orf132","0","0","0","0","1","0","0","1","2","2"
"MIRT681480","hsa","hsa","hsa-miR-19b-3p","DIP2A","0","0","0","0","1","0","0","1","2","2"
"MIRT683139","hsa","hsa","hsa-miR-19b-3p","MTHFD1","0","0","0","0","1","0","0","1","2","2"
"MIRT683183","hsa","hsa","hsa-miR-19b-3p","UBL3","0","0","0","0","1","0","0","1","2","2"
"MIRT693227","hsa","hsa","hsa-miR-19b-3p","KIAA0907","0","0","0","0","1","0","0","1","2","5"
"MIRT698244","hsa","hsa","hsa-miR-19b-3p","TMEM2","0","0","0","0","1","0","0","1","2","2"
"MIRT702409","hsa","hsa","hsa-miR-19b-3p","KITLG","0","0","0","0","1","0","0","1","2","2"
"MIRT703536","hsa","hsa","hsa-miR-19b-3p","FKBP15","0","0","0","0","1","0","0","1","2","3"
"MIRT715057","hsa","hsa","hsa-miR-19b-3p","TMTC1","0","0","0","0","1","0","0","1","2","2"
"MIRT726093","hsa","hsa","hsa-miR-19b-3p","XIAP","0","0","0","0","1","0","0","0","1","1"
"MIRT726097","hsa","hsa","hsa-miR-19b-3p","WNT10A","0","0","0","0","1","0","0","0","1","1"
"MIRT726105","hsa","hsa","hsa-miR-19b-3p","WDR1","0","0","0","0","1","0","0","0","1","1"
"MIRT726150","hsa","hsa","hsa-miR-19b-3p","VAMP1","0","0","0","0","1","0","0","0","1","1"
"MIRT726239","hsa","hsa","hsa-miR-19b-3p","TRAK2","0","0","0","0","1","0","0","0","1","1"
"MIRT726243","hsa","hsa","hsa-miR-19b-3p","TP53INP1","0","0","0","0","1","0","0","0","1","1"
"MIRT726257","hsa","hsa","hsa-miR-19b-3p","TNPO2","0","0","0","0","1","0","0","0","1","1"
"MIRT726259","hsa","hsa","hsa-miR-19b-3p","TNIP1","0","0","0","0","1","0","0","0","1","1"
"MIRT726265","hsa","hsa","hsa-miR-19b-3p","TNFAIP3","0","0","0","0","1","0","0","0","1","1"
"MIRT726334","hsa","hsa","hsa-miR-19b-3p","TFB1M","0","0","0","0","1","0","0","0","1","1"
"MIRT726423","hsa","hsa","hsa-miR-19b-3p","STK4","0","0","0","0","1","0","0","0","1","1"
"MIRT726475","hsa","hsa","hsa-miR-19b-3p","SOCS3","1","1","1","0","1","0","0","0","4","1"
"MIRT726478","hsa","hsa","hsa-miR-19b-3p","SNX17","0","0","0","0","1","0","0","0","1","1"
"MIRT726499","hsa","hsa","hsa-miR-19b-3p","SLC9A6","0","0","0","0","1","0","0","0","1","1"
"MIRT726552","hsa","hsa","hsa-miR-19b-3p","SLC25A12","0","0","0","0","1","0","0","0","1","1"
"MIRT726591","hsa","hsa","hsa-miR-19b-3p","SH3KBP1","0","0","0","0","1","0","0","0","1","1"
"MIRT726627","hsa","hsa","hsa-miR-19b-3p","SERBP1","0","0","0","0","1","0","0","0","1","1"
"MIRT726629","hsa","hsa","hsa-miR-19b-3p","SEPHS2","0","0","0","0","1","0","0","0","1","1"
"MIRT726637","hsa","hsa","hsa-miR-19b-3p","SEL1L","0","0","0","0","1","0","0","0","1","1"
"MIRT726639","hsa","hsa","hsa-miR-19b-3p","SEC63","0","0","0","0","1","0","0","0","1","1"
"MIRT726649","hsa","hsa","hsa-miR-19b-3p","SBF2","0","0","0","0","1","0","0","0","1","1"
"MIRT726671","hsa","hsa","hsa-miR-19b-3p","S1PR2","0","0","0","0","1","0","0","0","1","1"
"MIRT726723","hsa","hsa","hsa-miR-19b-3p","RNF216","0","0","0","0","1","0","0","0","1","1"
"MIRT726748","hsa","hsa","hsa-miR-19b-3p","RGL1","0","0","0","0","1","0","0","0","1","1"
"MIRT726783","hsa","hsa","hsa-miR-19b-3p","RAPGEF6","0","0","0","0","1","0","0","0","1","1"
"MIRT726794","hsa","hsa","hsa-miR-19b-3p","RAF1","0","0","0","0","1","0","0","0","1","1"
"MIRT726817","hsa","hsa","hsa-miR-19b-3p","RAB2B","0","0","0","0","1","0","0","0","1","1"
"MIRT726938","hsa","hsa","hsa-miR-19b-3p","PIK3R3","0","0","0","0","1","0","0","0","1","1"
"MIRT726943","hsa","hsa","hsa-miR-19b-3p","PIGS","0","0","0","0","1","0","0","0","1","1"
"MIRT726958","hsa","hsa","hsa-miR-19b-3p","PGM2L1","0","0","0","0","1","0","0","0","1","1"
"MIRT726963","hsa","hsa","hsa-miR-19b-3p","PGK1","0","0","0","0","1","0","0","0","1","1"
"MIRT726999","hsa","hsa","hsa-miR-19b-3p","PCDH10","0","0","0","0","1","0","0","0","1","1"
"MIRT727014","hsa","hsa","hsa-miR-19b-3p","PARK2","0","0","0","0","1","0","0","0","1","1"
"MIRT727029","hsa","hsa","hsa-miR-19b-3p","OTUD7B","0","0","0","0","1","0","0","0","1","1"
"MIRT727113","hsa","hsa","hsa-miR-19b-3p","NAPB","0","0","0","0","1","0","0","0","1","1"
"MIRT727140","hsa","hsa","hsa-miR-19b-3p","MTMR12","0","0","0","0","1","0","0","0","1","1"
"MIRT727188","hsa","hsa","hsa-miR-19b-3p","MKL2","0","0","0","0","1","0","0","0","1","1"
"MIRT727216","hsa","hsa","hsa-miR-19b-3p","MEF2A","0","0","0","0","1","0","0","0","1","1"
"MIRT727224","hsa","hsa","hsa-miR-19b-3p","MCM3AP-AS1","0","0","0","0","1","0","0","0","1","1"
"MIRT727237","hsa","hsa","hsa-miR-19b-3p","MBD4","0","0","0","0","1","0","0","0","1","1"
"MIRT727251","hsa","hsa","hsa-miR-19b-3p","MAP3K14","0","0","0","0","1","0","0","0","1","1"
"MIRT727292","hsa","hsa","hsa-miR-19b-3p","LOC613266","0","0","0","0","1","0","0","0","1","1"
"MIRT727299","hsa","hsa","hsa-miR-19b-3p","LIN9","0","0","0","0","1","0","0","0","1","1"
"MIRT727333","hsa","hsa","hsa-miR-19b-3p","KLHL3","0","0","0","0","1","0","0","0","1","1"
"MIRT727350","hsa","hsa","hsa-miR-19b-3p","KIF3A","0","0","0","0","1","0","0","0","1","1"
"MIRT727360","hsa","hsa","hsa-miR-19b-3p","CCSER2","0","0","0","0","1","0","0","0","1","1"
"MIRT727365","hsa","hsa","hsa-miR-19b-3p","ATG14","0","0","0","0","1","0","0","0","1","1"
"MIRT727445","hsa","hsa","hsa-miR-19b-3p","INO80","0","0","0","0","1","0","0","0","1","1"
"MIRT727486","hsa","hsa","hsa-miR-19b-3p","HNRNPU","0","0","0","0","1","0","0","0","1","1"
"MIRT727500","hsa","hsa","hsa-miR-19b-3p","HIC1","0","0","0","0","1","0","0","0","1","1"
"MIRT727503","hsa","hsa","hsa-miR-19b-3p","HECW2","0","0","0","0","1","0","0","0","1","1"
"MIRT727512","hsa","hsa","hsa-miR-19b-3p","HDAC4","0","0","0","0","1","0","0","0","1","1"
"MIRT727524","hsa","hsa","hsa-miR-19b-3p","GRSF1","0","0","0","0","1","0","0","0","1","1"
"MIRT727529","hsa","hsa","hsa-miR-19b-3p","GPAM","0","0","0","0","1","0","0","0","1","1"
"MIRT727606","hsa","hsa","hsa-miR-19b-3p","GAK","0","0","0","0","1","0","0","0","1","1"
"MIRT727649","hsa","hsa","hsa-miR-19b-3p","FOXP1","0","0","0","0","1","0","0","0","1","1"
"MIRT727662","hsa","hsa","hsa-miR-19b-3p","FBXO48","0","0","0","0","1","0","0","0","1","1"
"MIRT727679","hsa","hsa","hsa-miR-19b-3p","FBXO10","0","0","0","0","1","0","0","0","1","1"
"MIRT727696","hsa","hsa","hsa-miR-19b-3p","FAM73A","0","0","0","0","1","0","0","0","1","1"
"MIRT727720","hsa","hsa","hsa-miR-19b-3p","DENND6A","0","0","0","0","1","0","0","0","1","1"
"MIRT727727","hsa","hsa","hsa-miR-19b-3p","FAM102A","0","0","0","0","1","0","0","0","1","1"
"MIRT727736","hsa","hsa","hsa-miR-19b-3p","EXOC7","0","0","0","0","1","0","0","0","1","1"
"MIRT727752","hsa","hsa","hsa-miR-19b-3p","EPS15","0","0","0","0","1","0","0","0","1","1"
"MIRT727758","hsa","hsa","hsa-miR-19b-3p","EPN2","0","0","0","0","1","0","0","0","1","1"
"MIRT727789","hsa","hsa","hsa-miR-19b-3p","EIF4E2","0","0","0","0","1","0","0","0","1","1"
"MIRT727792","hsa","hsa","hsa-miR-19b-3p","EHD1","0","0","0","0","1","0","0","0","1","1"
"MIRT727837","hsa","hsa","hsa-miR-19b-3p","DUT","0","0","0","0","1","0","0","0","1","1"
"MIRT727851","hsa","hsa","hsa-miR-19b-3p","DSCR3","0","0","0","0","1","0","0","0","1","1"
"MIRT727985","hsa","hsa","hsa-miR-19b-3p","CIT","1","1","1","1","1","0","0","0","5","1"
"MIRT728040","hsa","hsa","hsa-miR-19b-3p","CBX7","0","0","0","0","1","0","0","0","1","1"
"MIRT728041","hsa","hsa","hsa-miR-19b-3p","CBX5","0","0","0","0","1","0","0","0","1","1"
"MIRT728059","hsa","hsa","hsa-miR-19b-3p","IDNK","0","0","0","0","1","0","0","0","1","1"
"MIRT728097","hsa","hsa","hsa-miR-19b-3p","C2orf42","0","0","0","0","1","0","0","0","1","1"
"MIRT728104","hsa","hsa","hsa-miR-19b-3p","PRR14L","0","0","0","0","1","0","0","0","1","1"
"MIRT728122","hsa","hsa","hsa-miR-19b-3p","SDE2","0","0","0","0","1","0","0","0","1","1"
"MIRT728132","hsa","hsa","hsa-miR-19b-3p","C15orf38","0","0","0","0","1","0","0","0","1","1"
"MIRT728147","hsa","hsa","hsa-miR-19b-3p","SPTSSA","0","0","0","0","1","0","0","0","1","1"
"MIRT728153","hsa","hsa","hsa-miR-19b-3p","GSKIP","0","0","0","0","1","0","0","0","1","1"
"MIRT728181","hsa","hsa","hsa-miR-19b-3p","BTBD7","0","0","0","0","1","0","0","0","1","1"
"MIRT728196","hsa","hsa","hsa-miR-19b-3p","BRD9","0","0","0","0","1","0","0","0","1","1"
"MIRT728215","hsa","hsa","hsa-miR-19b-3p","BCL7B","0","0","0","0","1","0","0","0","1","1"
"MIRT728234","hsa","hsa","hsa-miR-19b-3p","B4GALT1","0","0","0","0","1","0","0","0","1","1"
"MIRT728238","hsa","hsa","hsa-miR-19b-3p","AZIN1","0","0","0","0","1","0","0","0","1","1"
"MIRT728246","hsa","hsa","hsa-miR-19b-3p","ATXN7","0","0","0","0","1","0","0","0","1","1"
"MIRT728249","hsa","hsa","hsa-miR-19b-3p","ATPAF1","0","0","0","0","1","0","0","0","1","1"
"MIRT728271","hsa","hsa","hsa-miR-19b-3p","ATG5","0","0","0","0","1","0","0","0","1","1"
"MIRT728273","hsa","hsa","hsa-miR-19b-3p","ATG2B","0","0","0","0","1","0","0","0","1","1"
"MIRT728307","hsa","hsa","hsa-miR-19b-3p","ARMC8","0","0","0","0","1","0","0","0","1","1"
"MIRT728317","hsa","hsa","hsa-miR-19b-3p","ARAP2","0","0","0","0","1","0","0","0","1","1"
"MIRT728353","hsa","hsa","hsa-miR-19b-3p","ANGEL2","0","0","0","0","1","0","0","0","1","1"
"MIRT728369","hsa","hsa","hsa-miR-19b-3p","AHDC1","0","0","0","0","1","0","0","0","1","1"
"MIRT732763","hsa","hsa","hsa-miR-19b-3p","STAT3","0","1","0","0","0","0","0","0","1","0"
"MIRT732839","hsa","hsa","hsa-miR-19b-3p","CCL1","1","1","1","0","0","0","0","0","3","0"
"MIRT733218","hsa","hsa","hsa-miR-19b-3p","HOXA9","1","1","1","0","0","0","0","0","3","0"
"MIRT734933","hsa","hsa","hsa-miR-19b-3p","MTOR","1","1","0","0","0","0","0","0","2","0"
"MIRT735098","hsa","hsa","hsa-miR-19b-3p","F8","1","1","1","0","0","0","0","0","3","0"
"MIRT735120","hsa","hsa","hsa-miR-19b-3p","IGF1","0","0","1","0","0","0","0","0","1","0"
"MIRT737185","hsa","hsa","hsa-miR-19b-3p","AQP5","1","0","1","0","0","0","0","0","2","0"
"MIRT753660","hsa","hsa","hsa-miR-19b-3p","ZNF618","0","0","0","0","0","0","0","1","1","1"
"MIRT754136","hsa","hsa","hsa-miR-19b-3p","ADGRL2","0","0","0","0","0","0","0","1","1","3"
