"ID","Species(miRNA)","Species(Target)","miRNA","Target","Reporter assay","Western blot","qPCR","Microarray","NGS","pSILAC","Other","CLIP-Seq","Sum","Number of paper"
"MIRT049393","hsa","hsa","hsa-miR-92a-3p","CKMT1B","0","0","0","0","1","0","0","0","1","1"
"MIRT049394","hsa","hsa","hsa-miR-92a-3p","WDR19","0","0","0","0","1","0","0","0","1","1"
"MIRT049395","hsa","hsa","hsa-miR-92a-3p","AAGAB","0","0","0","0","1","0","0","0","1","1"
"MIRT049396","hsa","hsa","hsa-miR-92a-3p","TMEM160","0","0","0","0","1","0","0","0","1","1"
"MIRT049397","hsa","hsa","hsa-miR-92a-3p","KPNA3","0","0","0","0","1","0","0","0","1","1"
"MIRT049398","hsa","hsa","hsa-miR-92a-3p","SCYL2","0","0","0","0","1","0","0","0","1","1"
"MIRT049399","hsa","hsa","hsa-miR-92a-3p","ATG16L1","0","0","0","0","1","0","0","0","1","1"
"MIRT049400","hsa","hsa","hsa-miR-92a-3p","RABGGTB","0","0","0","0","1","0","0","0","1","1"
"MIRT049401","hsa","hsa","hsa-miR-92a-3p","KIF18B","0","0","0","0","1","0","0","0","1","1"
"MIRT049402","hsa","hsa","hsa-miR-92a-3p","NLE1","0","0","0","0","1","0","0","0","1","1"
"MIRT049403","hsa","hsa","hsa-miR-92a-3p","DNAJC21","0","0","0","0","1","0","0","0","1","1"
"MIRT049404","hsa","hsa","hsa-miR-92a-3p","TUBB","0","0","0","0","1","0","0","0","1","1"
"MIRT049405","hsa","hsa","hsa-miR-92a-3p","ERGIC1","0","0","0","0","1","0","0","0","1","1"
"MIRT049406","hsa","hsa","hsa-miR-92a-3p","ACTB","0","0","0","0","1","0","0","0","1","1"
"MIRT049407","hsa","hsa","hsa-miR-92a-3p","ZMYND8","0","0","0","0","1","0","0","0","1","1"
"MIRT049408","hsa","hsa","hsa-miR-92a-3p","SLC12A4","0","0","0","0","1","0","0","0","1","1"
"MIRT049409","hsa","hsa","hsa-miR-92a-3p","EIF2S3","0","0","0","0","1","0","0","0","1","1"
"MIRT049410","hsa","hsa","hsa-miR-92a-3p","STAG1","0","0","0","0","1","0","0","0","1","1"
"MIRT049411","hsa","hsa","hsa-miR-92a-3p","H1FX","0","0","0","0","1","0","0","0","1","1"
"MIRT049412","hsa","hsa","hsa-miR-92a-3p","ATP11A","0","0","0","0","1","0","0","0","1","1"
"MIRT049413","hsa","hsa","hsa-miR-92a-3p","PTBP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049414","hsa","hsa","hsa-miR-92a-3p","CDV3","0","0","0","0","1","0","0","0","1","1"
"MIRT049415","hsa","hsa","hsa-miR-92a-3p","EIF3G","0","0","0","0","1","0","0","0","1","1"
"MIRT049416","hsa","hsa","hsa-miR-92a-3p","CD276","0","0","0","0","1","0","0","0","1","1"
"MIRT049417","hsa","hsa","hsa-miR-92a-3p","DOPEY2","0","0","0","0","1","0","0","0","1","1"
"MIRT049418","hsa","hsa","hsa-miR-92a-3p","ATXN1","0","0","0","0","1","0","0","0","1","2"
"MIRT049419","hsa","hsa","hsa-miR-92a-3p","EHBP1","0","0","1","0","1","0","0","0","2","1"
"MIRT049420","hsa","hsa","hsa-miR-92a-3p","GEMIN6","0","0","0","0","1","0","0","0","1","1"
"MIRT049421","hsa","hsa","hsa-miR-92a-3p","NSMAF","0","0","0","0","1","0","0","0","1","1"
"MIRT049422","hsa","hsa","hsa-miR-92a-3p","PTPN13","0","0","0","0","1","0","0","0","1","1"
"MIRT049423","hsa","hsa","hsa-miR-92a-3p","CBFA2T2","0","0","0","0","1","0","0","0","1","1"
"MIRT049424","hsa","hsa","hsa-miR-92a-3p","RPL8","0","0","0","0","1","0","0","0","1","1"
"MIRT049425","hsa","hsa","hsa-miR-92a-3p","POP4","0","0","0","0","1","0","0","0","1","1"
"MIRT049426","hsa","hsa","hsa-miR-92a-3p","FNIP1","0","0","1","0","1","0","0","1","3","3"
"MIRT049427","hsa","hsa","hsa-miR-92a-3p","OGT","0","0","0","0","1","0","0","0","1","1"
"MIRT049428","hsa","hsa","hsa-miR-92a-3p","TMEM184B","0","0","0","0","1","0","0","0","1","2"
"MIRT049429","hsa","hsa","hsa-miR-92a-3p","CLSPN","0","0","0","0","1","0","0","0","1","1"
"MIRT049430","hsa","hsa","hsa-miR-92a-3p","EGLN2","0","0","0","0","1","0","0","0","1","1"
"MIRT049431","hsa","hsa","hsa-miR-92a-3p","ARHGEF25","0","0","0","0","1","0","0","0","1","1"
"MIRT049432","hsa","hsa","hsa-miR-92a-3p","TTLL7","0","0","0","0","1","0","0","0","1","1"
"MIRT049433","hsa","hsa","hsa-miR-92a-3p","TPM3","0","0","0","0","1","0","0","0","1","1"
"MIRT049434","hsa","hsa","hsa-miR-92a-3p","PDLIM1","0","0","0","0","1","0","0","0","1","1"
"MIRT049435","hsa","hsa","hsa-miR-92a-3p","ARF1","0","0","0","0","1","0","0","1","2","3"
"MIRT049436","hsa","hsa","hsa-miR-92a-3p","RHOT2","0","0","0","0","1","0","0","0","1","1"
"MIRT049437","hsa","hsa","hsa-miR-92a-3p","CLIC1","0","0","0","0","1","0","0","0","1","1"
"MIRT049438","hsa","hsa","hsa-miR-92a-3p","ARID1B","0","0","0","0","1","0","0","1","2","7"
"MIRT049439","hsa","hsa","hsa-miR-92a-3p","NHP2L1","0","0","0","0","1","0","0","0","1","1"
"MIRT049440","hsa","hsa","hsa-miR-92a-3p","KANSL3","0","0","0","0","1","0","0","0","1","1"
"MIRT049441","hsa","hsa","hsa-miR-92a-3p","ATP13A1","0","0","0","0","1","0","0","0","1","1"
"MIRT049442","hsa","hsa","hsa-miR-92a-3p","OGFR","0","0","0","0","1","0","0","0","1","1"
"MIRT049443","hsa","hsa","hsa-miR-92a-3p","BTF3","0","0","0","0","1","0","0","0","1","1"
"MIRT049444","hsa","hsa","hsa-miR-92a-3p","DDX6","0","0","0","0","1","0","0","0","1","1"
"MIRT049445","hsa","hsa","hsa-miR-92a-3p","WDR83OS","0","0","0","0","1","0","0","0","1","1"
"MIRT049446","hsa","hsa","hsa-miR-92a-3p","LRP6","0","0","0","0","1","0","0","0","1","1"
"MIRT049447","hsa","hsa","hsa-miR-92a-3p","RPS3A","0","0","0","0","1","0","0","0","1","1"
"MIRT049448","hsa","hsa","hsa-miR-92a-3p","RRBP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049449","hsa","hsa","hsa-miR-92a-3p","TAX1BP3","0","0","0","0","1","0","0","0","1","1"
"MIRT049450","hsa","hsa","hsa-miR-92a-3p","HIPK1","1","1","1","1","1","0","0","0","5","2"
"MIRT049451","hsa","hsa","hsa-miR-92a-3p","TGFA","0","0","0","0","1","0","0","0","1","1"
"MIRT049452","hsa","hsa","hsa-miR-92a-3p","PSMD2","0","0","0","0","1","0","0","0","1","1"
"MIRT049453","hsa","hsa","hsa-miR-92a-3p","ERGIC2","0","0","0","0","1","0","0","1","2","5"
"MIRT049454","hsa","hsa","hsa-miR-92a-3p","PEBP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049455","hsa","hsa","hsa-miR-92a-3p","MEN1","0","0","0","0","1","0","0","0","1","1"
"MIRT049456","hsa","hsa","hsa-miR-92a-3p","LTBP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049457","hsa","hsa","hsa-miR-92a-3p","GAPDH","0","0","0","0","1","0","0","0","1","1"
"MIRT049458","hsa","hsa","hsa-miR-92a-3p","DDRGK1","0","0","0","0","1","0","0","0","1","1"
"MIRT049459","hsa","hsa","hsa-miR-92a-3p","PURB","0","0","0","0","1","0","0","0","1","1"
"MIRT049460","hsa","hsa","hsa-miR-92a-3p","CRTC2","0","0","0","0","1","0","0","0","1","1"
"MIRT049461","hsa","hsa","hsa-miR-92a-3p","ZFYVE16","0","0","0","0","1","0","0","0","1","1"
"MIRT049462","hsa","hsa","hsa-miR-92a-3p","WDR37","0","0","0","0","1","0","0","0","1","1"
"MIRT049463","hsa","hsa","hsa-miR-92a-3p","HSPH1","0","0","0","0","1","0","0","0","1","1"
"MIRT049464","hsa","hsa","hsa-miR-92a-3p","SUPT5H","0","0","0","0","1","0","0","0","1","1"
"MIRT049465","hsa","hsa","hsa-miR-92a-3p","PHF13","0","0","0","0","1","0","0","0","1","1"
"MIRT049466","hsa","hsa","hsa-miR-92a-3p","FAM189B","0","0","0","0","1","0","0","0","1","1"
"MIRT049467","hsa","hsa","hsa-miR-92a-3p","ATXN2L","0","0","0","0","1","0","0","0","1","1"
"MIRT049468","hsa","hsa","hsa-miR-92a-3p","RAVER1","0","0","0","0","1","0","0","0","1","1"
"MIRT049469","hsa","hsa","hsa-miR-92a-3p","STK25","0","0","0","0","1","0","0","0","1","1"
"MIRT049470","hsa","hsa","hsa-miR-92a-3p","FLYWCH1","0","0","0","0","1","0","0","0","1","1"
"MIRT049471","hsa","hsa","hsa-miR-92a-3p","TRAPPC11","0","0","0","0","1","0","0","0","1","1"
"MIRT049472","hsa","hsa","hsa-miR-92a-3p","RRM1","0","0","0","0","1","0","0","0","1","1"
"MIRT049473","hsa","hsa","hsa-miR-92a-3p","NRXN3","0","0","0","0","1","0","0","0","1","1"
"MIRT049474","hsa","hsa","hsa-miR-92a-3p","PPP6R2","0","0","0","0","1","0","0","0","1","1"
"MIRT049475","hsa","hsa","hsa-miR-92a-3p","PRR14L","0","0","0","0","1","0","0","0","1","1"
"MIRT049476","hsa","hsa","hsa-miR-92a-3p","GNPNAT1","0","0","0","0","1","0","0","0","1","1"
"MIRT049477","hsa","hsa","hsa-miR-92a-3p","CCNB1","0","0","0","0","1","0","0","0","1","1"
"MIRT049478","hsa","hsa","hsa-miR-92a-3p","ACACA","0","0","0","0","1","0","0","0","1","1"
"MIRT049479","hsa","hsa","hsa-miR-92a-3p","MAP3K6","0","0","0","0","1","0","0","0","1","1"
"MIRT049480","hsa","hsa","hsa-miR-92a-3p","MTMR14","0","0","0","0","1","0","0","0","1","1"
"MIRT049481","hsa","hsa","hsa-miR-92a-3p","RXRB","0","0","0","0","1","0","0","0","1","1"
"MIRT049482","hsa","hsa","hsa-miR-92a-3p","RBM10","0","0","1","0","1","0","0","0","2","1"
"MIRT049483","hsa","hsa","hsa-miR-92a-3p","COL4A1","0","0","0","0","1","0","0","0","1","1"
"MIRT049484","hsa","hsa","hsa-miR-92a-3p","KLHL11","0","0","0","0","1","0","0","0","1","1"
"MIRT049485","hsa","hsa","hsa-miR-92a-3p","SETD1B","0","0","0","0","1","0","0","0","1","1"
"MIRT049486","hsa","hsa","hsa-miR-92a-3p","ZFYVE20","0","0","0","0","1","0","0","0","1","1"
"MIRT049487","hsa","hsa","hsa-miR-92a-3p","ME2","0","0","0","0","1","0","0","0","1","1"
"MIRT049488","hsa","hsa","hsa-miR-92a-3p","PLCG1","0","0","0","0","1","0","0","0","1","1"
"MIRT049489","hsa","hsa","hsa-miR-92a-3p","CHCHD5","0","0","0","0","1","0","0","0","1","1"
"MIRT049490","hsa","hsa","hsa-miR-92a-3p","IPO5","0","0","0","0","1","0","0","0","1","1"
"MIRT049491","hsa","hsa","hsa-miR-92a-3p","COX1","0","0","0","0","1","0","0","0","1","1"
"MIRT049492","hsa","hsa","hsa-miR-92a-3p","RCC2","0","0","0","0","1","0","0","0","1","1"
"MIRT049493","hsa","hsa","hsa-miR-92a-3p","TCEB2","0","0","0","0","1","0","0","0","1","1"
"MIRT049494","hsa","hsa","hsa-miR-92a-3p","HES1","0","0","0","0","1","0","0","0","1","1"
"MIRT049495","hsa","hsa","hsa-miR-92a-3p","POLR3A","0","0","0","0","1","0","0","0","1","1"
"MIRT049496","hsa","hsa","hsa-miR-92a-3p","SV2A","0","0","0","0","1","0","0","0","1","1"
"MIRT049497","hsa","hsa","hsa-miR-92a-3p","SHPRH","0","0","0","0","1","0","0","0","1","1"
"MIRT049498","hsa","hsa","hsa-miR-92a-3p","HSPBP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049499","hsa","hsa","hsa-miR-92a-3p","CTTN","0","0","0","0","1","0","0","0","1","1"
"MIRT049500","hsa","hsa","hsa-miR-92a-3p","FAM136A","0","0","0","0","1","0","0","0","1","1"
"MIRT049501","hsa","hsa","hsa-miR-92a-3p","TTC32","0","0","0","0","1","0","0","0","1","1"
"MIRT049502","hsa","hsa","hsa-miR-92a-3p","NDUFA7","0","0","0","0","1","0","0","0","1","1"
"MIRT049503","hsa","hsa","hsa-miR-92a-3p","GPX3","0","0","0","0","1","0","0","0","1","1"
"MIRT049504","hsa","hsa","hsa-miR-92a-3p","LMNB2","0","0","0","0","1","0","0","0","1","1"
"MIRT049505","hsa","hsa","hsa-miR-92a-3p","ATM","0","0","0","0","1","0","0","0","1","1"
"MIRT049506","hsa","hsa","hsa-miR-92a-3p","GAK","0","0","0","0","1","0","0","0","1","1"
"MIRT049507","hsa","hsa","hsa-miR-92a-3p","TTC37","0","0","0","0","1","0","0","0","1","1"
"MIRT049508","hsa","hsa","hsa-miR-92a-3p","SREBF2","0","0","0","0","1","0","0","0","1","1"
"MIRT049509","hsa","hsa","hsa-miR-92a-3p","UGDH","0","0","0","0","1","0","0","0","1","1"
"MIRT049510","hsa","hsa","hsa-miR-92a-3p","RPS5","0","0","1","0","1","0","0","0","2","1"
"MIRT049511","hsa","hsa","hsa-miR-92a-3p","SMAD7","0","0","0","0","1","0","0","0","1","2"
"MIRT049512","hsa","hsa","hsa-miR-92a-3p","FAM73B","0","0","0","0","1","0","0","0","1","1"
"MIRT049513","hsa","hsa","hsa-miR-92a-3p","SUCLG1","0","0","0","0","1","0","0","0","1","1"
"MIRT049514","hsa","hsa","hsa-miR-92a-3p","HLA-E","0","0","0","0","1","0","0","0","1","1"
"MIRT049515","hsa","hsa","hsa-miR-92a-3p","JAG2","0","0","0","0","1","0","0","0","1","1"
"MIRT049516","hsa","hsa","hsa-miR-92a-3p","SCARB2","0","0","0","0","1","0","0","0","1","1"
"MIRT049517","hsa","hsa","hsa-miR-92a-3p","ATP5A1","0","0","0","0","1","0","0","0","1","1"
"MIRT049518","hsa","hsa","hsa-miR-92a-3p","MLF2","0","0","0","0","1","0","0","0","1","1"
"MIRT049519","hsa","hsa","hsa-miR-92a-3p","PDXK","0","0","0","0","1","0","0","0","1","1"
"MIRT049520","hsa","hsa","hsa-miR-92a-3p","TECPR2","0","0","0","0","1","0","0","0","1","2"
"MIRT049521","hsa","hsa","hsa-miR-92a-3p","ADRM1","0","0","0","0","1","0","0","0","1","1"
"MIRT049522","hsa","hsa","hsa-miR-92a-3p","TBCEL","0","0","0","0","1","0","0","0","1","1"
"MIRT049523","hsa","hsa","hsa-miR-92a-3p","TUBGCP2","0","0","0","0","1","0","0","0","1","1"
"MIRT049524","hsa","hsa","hsa-miR-92a-3p","CD2BP2","0","0","0","0","1","0","0","0","1","1"
"MIRT049525","hsa","hsa","hsa-miR-92a-3p","MTHFSD","0","0","0","0","1","0","0","0","1","1"
"MIRT049526","hsa","hsa","hsa-miR-92a-3p","G3BP2","0","0","0","0","1","0","0","0","1","2"
"MIRT049527","hsa","hsa","hsa-miR-92a-3p","NHSL1","0","0","0","0","1","0","0","0","1","1"
"MIRT049528","hsa","hsa","hsa-miR-92a-3p","TFAM","0","0","0","0","1","0","0","0","1","1"
"MIRT049529","hsa","hsa","hsa-miR-92a-3p","PWP2","0","0","0","0","1","0","0","0","1","1"
"MIRT049530","hsa","hsa","hsa-miR-92a-3p","RAB8A","0","0","0","0","1","0","0","0","1","1"
"MIRT049531","hsa","hsa","hsa-miR-92a-3p","PSMA4","0","0","0","0","1","0","0","0","1","1"
"MIRT049532","hsa","hsa","hsa-miR-92a-3p","FLNB","0","0","0","0","1","0","0","0","1","1"
"MIRT049533","hsa","hsa","hsa-miR-92a-3p","PCMTD1","0","0","1","0","1","0","0","1","3","8"
"MIRT049534","hsa","hsa","hsa-miR-92a-3p","ZNF703","0","0","0","0","1","0","0","0","1","1"
"MIRT049535","hsa","hsa","hsa-miR-92a-3p","ASS1","0","0","0","0","1","0","0","0","1","1"
"MIRT049536","hsa","hsa","hsa-miR-92a-3p","CBR1","0","0","0","0","1","0","0","0","1","1"
"MIRT049537","hsa","hsa","hsa-miR-92a-3p","HEATR6","0","0","0","0","1","0","0","0","1","1"
"MIRT049538","hsa","hsa","hsa-miR-92a-3p","DEDD2","0","0","0","0","1","0","0","0","1","1"
"MIRT049539","hsa","hsa","hsa-miR-92a-3p","STMN3","0","0","0","0","1","0","0","0","1","1"
"MIRT049540","hsa","hsa","hsa-miR-92a-3p","KIF20A","0","0","0","0","1","0","0","0","1","1"
"MIRT049541","hsa","hsa","hsa-miR-92a-3p","TCHP","0","0","0","0","1","0","0","0","1","1"
"MIRT049542","hsa","hsa","hsa-miR-92a-3p","PTS","0","0","0","0","1","0","0","0","1","1"
"MIRT049543","hsa","hsa","hsa-miR-92a-3p","METTL2A","0","0","0","0","1","0","0","0","1","1"
"MIRT049544","hsa","hsa","hsa-miR-92a-3p","NOTCH2","0","0","0","0","1","0","0","0","1","1"
"MIRT049545","hsa","hsa","hsa-miR-92a-3p","NDRG3","0","0","0","0","1","0","0","0","1","1"
"MIRT049546","hsa","hsa","hsa-miR-92a-3p","NTHL1","0","0","0","0","1","0","0","0","1","1"
"MIRT049547","hsa","hsa","hsa-miR-92a-3p","UBE2R2","0","0","0","0","1","0","0","0","1","1"
"MIRT049548","hsa","hsa","hsa-miR-92a-3p","METTL2B","0","0","0","0","1","0","0","0","1","1"
"MIRT049549","hsa","hsa","hsa-miR-92a-3p","AGO4","0","0","0","0","1","0","0","0","1","1"
"MIRT049550","hsa","hsa","hsa-miR-92a-3p","TRAF3IP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049551","hsa","hsa","hsa-miR-92a-3p","NDUFV3","0","0","0","0","1","0","0","0","1","1"
"MIRT049552","hsa","hsa","hsa-miR-92a-3p","DNPH1","0","0","0","0","1","0","0","0","1","1"
"MIRT049553","hsa","hsa","hsa-miR-92a-3p","GTF3C2","0","0","0","0","1","0","0","0","1","1"
"MIRT049554","hsa","hsa","hsa-miR-92a-3p","FAM160B2","0","0","0","0","1","0","0","0","1","1"
"MIRT049555","hsa","hsa","hsa-miR-92a-3p","EIF6","0","0","0","0","1","0","0","0","1","1"
"MIRT049556","hsa","hsa","hsa-miR-92a-3p","SF3A3","0","0","0","0","1","0","0","0","1","1"
"MIRT049557","hsa","hsa","hsa-miR-92a-3p","TLE3","0","0","0","0","1","0","0","0","1","1"
"MIRT049558","hsa","hsa","hsa-miR-92a-3p","IFT172","0","0","0","0","1","0","0","0","1","1"
"MIRT049559","hsa","hsa","hsa-miR-92a-3p","GATAD2A","0","0","0","0","1","0","0","0","1","1"
"MIRT049560","hsa","hsa","hsa-miR-92a-3p","FLNA","0","0","0","0","1","0","0","0","1","1"
"MIRT049561","hsa","hsa","hsa-miR-92a-3p","MYEF2","0","0","0","0","1","0","0","0","1","1"
"MIRT049562","hsa","hsa","hsa-miR-92a-3p","TTC7B","0","0","0","0","1","0","0","0","1","1"
"MIRT049563","hsa","hsa","hsa-miR-92a-3p","KIF2C","0","0","0","0","1","0","0","0","1","1"
"MIRT049564","hsa","hsa","hsa-miR-92a-3p","ESD","0","0","0","0","1","0","0","0","1","1"
"MIRT049565","hsa","hsa","hsa-miR-92a-3p","GBP4","0","0","0","0","1","0","0","0","1","1"
"MIRT049566","hsa","hsa","hsa-miR-92a-3p","RPS15A","0","0","0","0","1","0","0","0","1","1"
"MIRT049567","hsa","hsa","hsa-miR-92a-3p","PIGS","0","0","0","0","1","0","0","0","1","1"
"MIRT049568","hsa","hsa","hsa-miR-92a-3p","SCD","0","0","0","0","1","0","0","0","1","1"
"MIRT049569","hsa","hsa","hsa-miR-92a-3p","SMC1A","0","0","0","0","1","0","0","0","1","1"
"MIRT049570","hsa","hsa","hsa-miR-92a-3p","ARHGDIA","0","0","0","0","1","0","0","0","1","1"
"MIRT049571","hsa","hsa","hsa-miR-92a-3p","RIC8A","0","0","0","0","1","0","0","0","1","1"
"MIRT049572","hsa","hsa","hsa-miR-92a-3p","WDR1","0","0","0","0","1","0","0","0","1","1"
"MIRT049573","hsa","hsa","hsa-miR-92a-3p","BBX","0","0","0","0","1","0","0","0","1","1"
"MIRT049574","hsa","hsa","hsa-miR-92a-3p","TONSL","0","0","0","0","1","0","0","0","1","1"
"MIRT049575","hsa","hsa","hsa-miR-92a-3p","HBB","0","0","0","0","1","0","0","0","1","1"
"MIRT049576","hsa","hsa","hsa-miR-92a-3p","FBXL19","0","0","0","0","1","0","0","0","1","1"
"MIRT049577","hsa","hsa","hsa-miR-92a-3p","CES2","0","0","0","0","1","0","0","0","1","1"
"MIRT049578","hsa","hsa","hsa-miR-92a-3p","IQGAP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049579","hsa","hsa","hsa-miR-92a-3p","UBE4B","0","0","0","0","1","0","0","0","1","1"
"MIRT049580","hsa","hsa","hsa-miR-92a-3p","FKBPL","0","0","0","0","1","0","0","0","1","1"
"MIRT049581","hsa","hsa","hsa-miR-92a-3p","BAHCC1","0","0","0","0","1","0","0","0","1","1"
"MIRT049582","hsa","hsa","hsa-miR-92a-3p","MAFG","0","0","0","0","1","0","0","0","1","1"
"MIRT049583","hsa","hsa","hsa-miR-92a-3p","SCAF8","0","0","0","0","1","0","0","0","1","1"
"MIRT049584","hsa","hsa","hsa-miR-92a-3p","FKBP4","0","0","0","0","1","0","0","0","1","1"
"MIRT049585","hsa","hsa","hsa-miR-92a-3p","GDPD5","0","0","0","0","1","0","0","0","1","1"
"MIRT049586","hsa","hsa","hsa-miR-92a-3p","YIPF5","0","0","0","0","1","0","0","0","1","1"
"MIRT049587","hsa","hsa","hsa-miR-92a-3p","SCLY","0","0","1","0","1","0","0","0","2","1"
"MIRT049588","hsa","hsa","hsa-miR-92a-3p","ARCN1","0","0","0","0","1","0","0","0","1","1"
"MIRT049589","hsa","hsa","hsa-miR-92a-3p","NDUFA5","0","0","0","0","1","0","0","0","1","1"
"MIRT049590","hsa","hsa","hsa-miR-92a-3p","MPG","0","0","0","0","1","0","0","0","1","1"
"MIRT049591","hsa","hsa","hsa-miR-92a-3p","SYNJ1","0","0","0","0","1","0","0","0","1","2"
"MIRT049592","hsa","hsa","hsa-miR-92a-3p","MCCD1","0","0","0","0","1","0","0","0","1","1"
"MIRT049593","hsa","hsa","hsa-miR-92a-3p","CARS","0","0","0","0","1","0","0","0","1","1"
"MIRT049594","hsa","hsa","hsa-miR-92a-3p","MINA","0","0","0","0","1","0","0","0","1","1"
"MIRT049595","hsa","hsa","hsa-miR-92a-3p","MYO6","0","0","0","0","1","0","0","0","1","1"
"MIRT049596","hsa","hsa","hsa-miR-92a-3p","ZNF174","0","0","0","0","1","0","0","0","1","1"
"MIRT049597","hsa","hsa","hsa-miR-92a-3p","SIPA1L1","0","0","0","0","1","0","0","0","1","1"
"MIRT049598","hsa","hsa","hsa-miR-92a-3p","ABHD2","0","0","0","0","1","0","0","0","1","1"
"MIRT049599","hsa","hsa","hsa-miR-92a-3p","MTFP1","0","0","0","0","1","0","0","0","1","1"
"MIRT049600","hsa","hsa","hsa-miR-92a-3p","ZNF629","0","0","0","0","1","0","0","0","1","1"
"MIRT049601","hsa","hsa","hsa-miR-92a-3p","ELF4","0","0","0","0","1","0","0","0","1","1"
"MIRT049602","hsa","hsa","hsa-miR-92a-3p","ZC3HAV1","0","0","0","0","1","0","0","0","1","1"
"MIRT049603","hsa","hsa","hsa-miR-92a-3p","PITRM1","0","0","0","0","1","0","0","0","1","1"
"MIRT049604","hsa","hsa","hsa-miR-92a-3p","XPO1","0","0","0","0","1","0","0","0","1","1"
"MIRT049605","hsa","hsa","hsa-miR-92a-3p","MAU2","0","0","0","0","1","0","0","0","1","1"
"MIRT049606","hsa","hsa","hsa-miR-92a-3p","RCN3","0","0","0","0","1","0","0","0","1","1"
"MIRT049607","hsa","hsa","hsa-miR-92a-3p","CACFD1","0","0","1","0","1","0","0","0","2","1"
"MIRT049608","hsa","hsa","hsa-miR-92a-3p","EIF2AK1","0","0","0","0","1","0","0","0","1","1"
"MIRT049609","hsa","hsa","hsa-miR-92a-3p","MBNL1","0","0","0","0","1","0","0","0","1","1"
"MIRT049610","hsa","hsa","hsa-miR-92a-3p","CYB5R3","0","0","0","0","1","0","0","0","1","1"
"MIRT049611","hsa","hsa","hsa-miR-92a-3p","AMOTL1","0","0","0","0","1","0","0","0","1","1"
"MIRT049612","hsa","hsa","hsa-miR-92a-3p","KAT2A","0","0","1","0","1","0","0","0","2","1"
"MIRT049613","hsa","hsa","hsa-miR-92a-3p","AGPAT5","0","0","0","0","1","0","0","0","1","1"
"MIRT049614","hsa","hsa","hsa-miR-92a-3p","ZNF282","0","0","0","0","1","0","0","0","1","1"
"MIRT049615","hsa","hsa","hsa-miR-92a-3p","RAB36","0","0","0","0","1","0","0","0","1","1"
"MIRT049616","hsa","hsa","hsa-miR-92a-3p","LSM7","0","0","0","0","1","0","0","0","1","1"
"MIRT049617","hsa","hsa","hsa-miR-92a-3p","PSMA7","0","0","0","0","1","0","0","0","1","1"
"MIRT049618","hsa","hsa","hsa-miR-92a-3p","NDUFB10","0","0","0","0","1","0","0","0","1","1"
"MIRT049619","hsa","hsa","hsa-miR-92a-3p","TMCC3","0","0","0","0","1","0","0","0","1","1"
"MIRT049620","hsa","hsa","hsa-miR-92a-3p","C12orf57","0","0","0","0","1","0","0","0","1","1"
"MIRT049621","hsa","hsa","hsa-miR-92a-3p","URB2","0","0","0","0","1","0","0","0","1","1"
"MIRT049622","hsa","hsa","hsa-miR-92a-3p","SNRNP70","0","0","0","0","1","0","0","0","1","1"
"MIRT049623","hsa","hsa","hsa-miR-92a-3p","PCBP2","0","0","0","0","1","0","0","0","1","1"
"MIRT049624","hsa","hsa","hsa-miR-92a-3p","SLC3A2","0","0","0","0","1","0","0","0","1","1"
"MIRT049625","hsa","hsa","hsa-miR-92a-3p","HIST1H2AC","0","0","0","0","1","0","0","0","1","1"
"MIRT049626","hsa","hsa","hsa-miR-92a-3p","VANGL2","0","0","0","0","1","0","0","0","1","1"
"MIRT049627","hsa","hsa","hsa-miR-92a-3p","RFFL","1","0","0","0","1","0","0","0","2","1"
"MIRT049628","hsa","hsa","hsa-miR-92a-3p","SNRPE","0","0","0","0","1","0","0","0","1","1"
"MIRT049629","hsa","hsa","hsa-miR-92a-3p","GABARAPL2","0","0","0","0","1","0","0","0","1","1"
"MIRT049630","hsa","hsa","hsa-miR-92a-3p","FKBP8","0","0","0","0","1","0","0","0","1","1"
"MIRT049631","hsa","hsa","hsa-miR-92a-3p","TSPAN18","0","0","0","0","1","0","0","0","1","1"
"MIRT049632","hsa","hsa","hsa-miR-92a-3p","KCNC1","0","0","0","0","1","0","0","0","1","1"
"MIRT049633","hsa","hsa","hsa-miR-92a-3p","BRF1","0","0","0","0","1","0","0","0","1","1"
"MIRT049634","hsa","hsa","hsa-miR-92a-3p","ATXN7","0","0","0","0","1","0","0","0","1","1"
"MIRT049635","hsa","hsa","hsa-miR-92a-3p","CDC42SE1","0","0","0","0","1","0","0","0","1","1"
"MIRT049636","hsa","hsa","hsa-miR-92a-3p","PRKCA","0","0","0","0","1","0","0","0","1","1"
"MIRT049637","hsa","hsa","hsa-miR-92a-3p","RPAIN","0","0","0","0","1","0","0","0","1","1"
"MIRT049638","hsa","hsa","hsa-miR-92a-3p","KIAA1468","0","0","0","0","1","0","0","0","1","1"
"MIRT049639","hsa","hsa","hsa-miR-92a-3p","CARM1","0","0","0","0","1","0","0","0","1","1"
"MIRT049640","hsa","hsa","hsa-miR-92a-3p","MYBBP1A","0","0","0","0","1","0","0","0","1","1"
